Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Transaction_Count,Avg_Purchase_Value,Membership_Type,Churn
C04064,38,Male,27521.64,100.0,Chennai,29,385.0,Gold,0
C04065,25,Female,75262.85,76.48,Bangalore,29,291.86,Gold,0
C04066,28,Male,200000.0,55.13,Bangalore,26,142.19,Silver,1
C04067,36,Female,62487.52,43.69,Bangalore,20,255.11,Silver,0
C04068,37,Male,91962.22,40.5,Mumbai,17,221.76,Platinum,0
C04069,23,Male,193003.18,66.71,Bangalore,18,152.2,Silver,0
C04070,45,Male,31663.53,50.22,Delhi,15,223.88,Gold,0
C04071,40,Female,67303.38,93.47,Mumbai,24,84.15,Platinum,1
C04072,27,Male,64897.95,89.33,Kolkata,19,206.92,Silver,0
C04073,19,Female,47934.06,72.66,Delhi,18,319.61,Silver,1
C04074,33,Male,71471.18,36.42,Mumbai,18,345.37,Platinum,0
C04075,30,Male,26646.69,46.56,Mumbai,18,350.35,Silver,0
C04076,36,Female,79811.34,85.11,Chennai,21,395.74,Silver,1
C04077,31,Male,42437.57,48.74,Delhi,23,418.76,Silver,0
C04078,18,Female,40301.08,82.44,Delhi,28,197.55,Silver,0
C04079,31,Female,57723.5,69.49,Delhi,23,162.33,Platinum,1
C04080,31,Female,68659.46,61.03,Bangalore,30,304.26,Silver,0
C04081,41,Female,63278.48,45.94,Bangalore,17,354.66,Silver,0
C04082,28,Male,45146.82,58.12,Kolkata,17,216.47,Gold,1
C04083,51,Male,49878.21,63.79,Kolkata,25,326.46,Silver,0
C04084,18,Female,37339.15,80.65,Kolkata,15,482.25,Gold,0
C04085,48,Male,55506.4,42.29,Bangalore,26,166.38,Platinum,0
C04086,32,Male,81500.42,54.74,Chennai,27,300.59,Platinum,1
C04087,43,Female,59914.74,60.9,Kolkata,28,403.88,Silver,0
C04088,35,Male,77188.29,73.25,Mumbai,19,280.22,Gold,0
C04089,46,Female,89108.03,41.83,Bangalore,25,341.29,Silver,1
C04090,31,Male,48239.63,33.67,Chennai,16,391.01,Silver,1
C04091,24,Male,56268.53,73.48,Mumbai,17,269.83,Silver,0
C04092,49,Female,103423.86,29.64,Mumbai,24,193.88,Gold,0
C04093,33,Male,88886.87,85.7,Bangalore,20,289.91,Silver,1
C04094,37,Male,26551.91,56.88,Delhi,24,190.53,Gold,0
C04095,47,Female,67742.97,,Chennai,22,244.96,Silver,0
C04096,24,Male,60011.2,50.39,Bangalore,17,344.19,Platinum,0
C04097,40,Female,76529.06,67.58,Delhi,22,318.11,Silver,1
C04098,29,Male,45100.42,49.35,Bangalore,17,399.78,Platinum,0
C04099,33,Female,43207.83,60.4,Bangalore,20,323.2,Gold,1
C04100,35,Female,46478.59,74.8,Mumbai,23,222.03,Platinum,0
C04101,19,Female,48561.43,55.96,Bangalore,27,200.33,Gold,0
C04102,27,Female,76306.48,41.26,Delhi,20,362.78,Gold,1
C04103,48,Female,36375.98,54.02,Mumbai,17,324.02,Silver,0
C04104,43,Male,47547.72,88.3,Delhi,18,280.79,Gold,0
C04105,34,Male,24219.75,93.7,Delhi,21,333.88,Silver,1
C04106,37,Female,80142.36,19.6,Mumbai,20,229.57,Silver,0
C04107,32,Male,85420.6,,Delhi,18,55.45,Gold,0
C04108,48,Female,53458.53,65.0,Kolkata,22,404.28,Silver,0
C04109,32,Male,54041.01,78.48,Bangalore,21,364.89,Silver,0
C04110,37,Male,69064.44,48.99,Mumbai,23,291.3,Silver,0
C04111,46,Female,89489.64,24.63,Mumbai,17,210.13,Silver,0
C04112,27,Female,68172.21,,Kolkata,15,278.65,Silver,1
C04113,50,Male,46049.16,41.18,Kolkata,15,127.03,Silver,0
C04114,19,Male,27623.55,32.23,Kolkata,21,311.45,Silver,1
C04115,51,Female,,33.63,Kolkata,21,106.41,Gold,1
C04116,31,Male,61464.39,72.02,Chennai,18,310.66,Silver,1
C04117,32,Male,,62.79,Mumbai,11,229.46,Platinum,0
C04118,18,Female,63899.35,75.65,Delhi,18,285.24,Platinum,0
C04119,30,Male,48941.52,73.38,Mumbai,19,186.08,Silver,0
C04120,24,Female,38837.07,51.58,Mumbai,21,450.82,Silver,0
C04121,28,Female,36459.37,58.59,Mumbai,26,336.05,Silver,0
C04122,33,Female,91247.09,49.77,Kolkata,16,231.15,Platinum,1
C04123,44,Male,,55.79,Kolkata,16,282.05,Gold,0
C04124,37,Male,,40.65,Chennai,19,460.61,Gold,1
C04125,38,Female,70799.02,67.81,Mumbai,17,205.02,Platinum,0
C04126,24,Female,51400.17,81.5,Bangalore,16,188.77,Platinum,0
C04127,26,Male,86466.82,43.67,Chennai,14,184.49,Platinum,0
C04128,52,Male,59338.64,85.63,Kolkata,23,231.87,Gold,0
C04129,27,Male,64416.84,62.27,Mumbai,16,449.51,Platinum,1
C04130,51,Female,59143.51,64.82,Kolkata,20,244.01,Platinum,1
C04131,32,Female,10000.0,,Delhi,26,258.3,Silver,0
C04132,35,Male,92094.7,23.85,Kolkata,17,320.17,Platinum,1
C04133,45,Male,69820.08,62.88,Kolkata,24,296.88,Gold,0
C04134,47,Male,66596.46,75.79,Chennai,18,396.95,Silver,0
C04135,33,Female,,46.57,Delhi,25,382.13,Silver,0
C04136,31,Female,63268.56,93.4,Bangalore,16,332.73,Gold,1
C04137,34,Male,48054.42,74.7,Bangalore,18,277.02,Silver,0
C04138,38,Male,72331.59,41.83,Bangalore,19,395.98,Platinum,0
C04139,43,Female,,60.62,Mumbai,25,221.28,Silver,0
C04140,35,Female,63721.37,100.0,Bangalore,21,214.88,Platinum,1
C04141,41,Male,71231.47,35.15,Mumbai,26,259.21,Silver,1
C04142,51,Male,,70.57,Kolkata,20,416.17,Silver,0
C04143,38,Male,67417.36,53.55,Bangalore,17,216.31,Platinum,1
C04144,38,Female,40173.31,74.14,Chennai,19,239.96,Silver,0
C04145,19,Male,40683.46,85.35,Delhi,25,317.4,Platinum,0
C04146,18,Female,64734.34,52.28,Delhi,21,294.34,Silver,0
C04147,38,Female,73570.99,,Kolkata,23,262.06,Platinum,0
C04148,34,Male,22502.69,100.0,Delhi,18,346.7,Silver,0
C04149,29,Male,70440.41,61.33,Delhi,19,252.69,Silver,0
C04150,37,Female,49135.97,75.7,Kolkata,23,405.6,Platinum,1
C04151,34,Male,56143.88,48.19,Kolkata,17,323.74,Silver,0
C04152,46,Female,33209.64,60.39,Kolkata,23,401.65,Platinum,0
C04153,35,Male,42967.66,56.47,Chennai,32,220.94,Platinum,0
C04154,27,Male,79322.51,75.94,Kolkata,17,285.18,Silver,0
C04155,44,Male,60657.27,,Kolkata,14,110.26,Silver,1
C04156,32,Male,,57.81,Kolkata,12,433.71,Silver,0
C04157,40,Female,,90.67,Bangalore,21,529.39,Silver,1
C04158,30,Female,200000.0,90.6,Bangalore,14,271.19,Silver,0
C04159,28,Female,68809.89,76.94,Chennai,19,337.27,Gold,0
C04160,35,Male,,49.68,Chennai,24,311.32,Platinum,0
C04161,35,Female,81859.18,47.76,Delhi,22,170.79,Silver,0
C04162,39,Female,,43.75,Bangalore,27,424.75,Silver,0
C04163,32,Female,68267.44,78.98,Chennai,17,272.54,Gold,0
C04164,18,Male,61092.24,35.76,Chennai,14,95.17,Silver,0
C04165,30,Female,73146.42,73.54,Delhi,22,228.41,Gold,1
C04166,42,Male,66285.35,38.38,Kolkata,11,160.56,Silver,1
C04167,32,Male,81216.0,76.47,Mumbai,21,312.22,Platinum,0
C04168,32,Female,77991.23,60.34,Delhi,21,311.62,Gold,0
C04169,44,Male,39634.92,86.67,Mumbai,14,418.62,Silver,0
C04170,27,Female,38280.74,82.83,Delhi,26,482.98,Gold,0
C04171,19,Female,45975.01,88.7,Delhi,25,491.14,Platinum,1
C04172,33,Female,79522.77,89.22,Kolkata,26,197.46,Platinum,0
C04173,30,Female,28473.82,62.87,Chennai,25,361.93,Silver,0
C04174,25,Female,67895.15,36.82,Bangalore,17,379.68,Silver,0
C04175,33,Male,67250.86,38.95,Delhi,21,247.65,Silver,1
C04176,39,Female,83252.96,18.26,Kolkata,28,328.71,Silver,0
C04177,34,Male,,38.33,Mumbai,18,339.93,Silver,1
C04178,38,Female,33135.81,61.38,Chennai,21,251.49,Gold,0
C04179,53,Female,40812.9,48.81,Delhi,18,428.19,Silver,1
C04180,31,Female,36360.09,56.4,Mumbai,21,323.51,Silver,1
C04181,37,Male,49241.12,69.85,Delhi,12,282.83,Silver,1
C04182,29,Male,56341.97,53.92,Bangalore,21,177.64,Silver,0
C04183,26,Male,36691.17,37.56,Bangalore,17,415.13,Silver,0
C04184,29,Male,89413.24,58.94,Chennai,24,307.5,Gold,1
C04185,30,Female,33494.37,42.03,Mumbai,9,307.83,Platinum,1
C04186,38,Female,,54.58,Bangalore,24,215.39,Gold,0
C04187,58,Male,,86.86,Kolkata,16,389.38,Silver,0
C04188,27,Male,,54.59,Chennai,15,186.52,Platinum,0
C04189,30,Male,46124.67,95.42,Delhi,18,79.19,Silver,0
C04190,34,Female,66849.02,88.63,Mumbai,20,229.12,Silver,0
C04191,38,Male,34452.58,48.41,Mumbai,28,334.7,Silver,0
C04192,37,Male,78218.14,37.78,Kolkata,19,333.84,Silver,0
C04193,47,Female,58520.3,58.95,Bangalore,23,314.05,Gold,0
C04194,18,Male,51813.6,83.07,Mumbai,24,282.79,Platinum,1
C04195,18,Female,35525.1,50.2,Kolkata,13,315.86,Gold,1
C04196,30,Female,10449.88,78.16,Kolkata,21,586.03,Silver,0
C04197,45,Female,39229.18,84.17,Delhi,23,324.98,Silver,1
C04198,19,Female,82255.96,44.52,Kolkata,16,257.76,Silver,1
C04199,18,Female,51943.33,46.48,Chennai,25,289.53,Platinum,0
C04200,40,Male,56613.42,74.25,Mumbai,15,279.26,Silver,0
C04201,37,Male,73111.09,63.04,Chennai,25,306.93,Silver,0
C04202,24,Female,96113.38,46.28,Kolkata,19,208.85,Silver,1
C04203,25,Female,200000.0,52.96,Kolkata,15,379.89,Gold,0
C04204,25,Male,40553.3,58.59,Chennai,13,329.69,Gold,0
C04205,36,Male,21148.59,28.7,Delhi,16,221.09,Silver,1
C04206,28,Female,107192.29,75.31,Kolkata,28,401.98,Gold,0
C04207,39,Male,105379.83,50.43,Chennai,22,109.73,Gold,0
C04208,18,Male,63769.07,4.33,Chennai,17,515.26,Gold,1
C04209,26,Female,34590.24,59.52,Mumbai,21,488.52,Platinum,0
C04210,23,Male,79264.53,45.17,Delhi,25,472.51,Platinum,0
C04211,32,Male,57840.33,93.78,Bangalore,17,250.35,Silver,1
C04212,29,Male,57740.38,48.29,Chennai,16,324.07,Gold,0
C04213,42,Male,77889.18,,Mumbai,14,237.82,Gold,0
C04214,18,Female,66687.49,70.16,Bangalore,16,343.07,Silver,0
C04215,35,Male,36283.7,46.79,Mumbai,15,301.84,Platinum,0
C04216,40,Female,53505.16,44.41,Mumbai,11,253.97,Silver,0
C04217,53,Male,73223.06,70.19,Delhi,15,252.91,Gold,0
C04218,30,Female,70205.04,39.19,Kolkata,22,308.25,Silver,0
C04219,38,Female,65240.33,30.85,Delhi,14,593.62,Gold,1
C04220,18,Male,,94.52,Bangalore,18,430.55,Silver,0
C04221,18,Female,52765.66,71.59,Delhi,27,308.57,Silver,0
C04222,43,Female,190720.19,54.72,Kolkata,26,281.88,Silver,0
C04223,34,Female,10000.0,59.93,Delhi,19,362.3,Silver,0
C04224,46,Female,51007.0,70.12,Delhi,25,238.71,Platinum,1
C04225,21,Female,75278.06,,Delhi,20,277.19,Silver,0
C04226,40,Male,52192.11,44.88,Chennai,18,104.85,Silver,0
C04227,53,Female,,67.32,Chennai,20,309.09,Gold,0
C04228,39,Female,39170.94,49.87,Delhi,32,311.63,Silver,0
C04229,37,Male,80067.32,56.22,Kolkata,19,245.62,Silver,0
C04230,35,Male,70969.27,63.21,Kolkata,21,345.14,Silver,0
C04231,19,Female,76508.29,59.87,Kolkata,16,312.45,Gold,1
C04232,48,Male,25475.72,74.71,Kolkata,23,246.82,Platinum,1
C04233,28,Male,56791.0,69.74,Mumbai,21,382.3,Platinum,1
C04234,40,Male,54397.78,29.84,Delhi,30,282.03,Platinum,1
C04235,19,Male,54388.57,32.84,Delhi,17,195.25,Gold,0
C04236,23,Male,47679.45,52.61,Mumbai,20,123.87,Platinum,1
C04237,49,Male,53077.91,96.57,Kolkata,25,443.54,Silver,0
C04238,31,Female,76992.9,42.97,Bangalore,18,312.59,Silver,0
C04239,49,Female,21742.97,55.84,Bangalore,22,308.35,Silver,0
C04240,34,Male,95545.9,49.27,Mumbai,13,295.62,Silver,0
C04241,18,Male,69676.82,48.92,Bangalore,17,421.8,Platinum,0
C04242,43,Female,59153.36,63.56,Chennai,19,314.26,Silver,0
C04243,29,Male,78136.68,88.02,Delhi,21,454.8,Gold,1
C04244,41,Female,,69.12,Bangalore,21,314.58,Silver,1
C04245,35,Male,46705.98,43.93,Chennai,28,50.0,Silver,0
C04246,19,Female,57578.49,100.0,Delhi,23,426.69,Silver,0
C04247,36,Female,87311.21,,Chennai,18,331.53,Silver,0
C04248,56,Male,59070.07,48.46,Delhi,20,249.31,Platinum,0
C04249,39,Male,69001.09,88.24,Delhi,13,274.33,Gold,0
C04250,34,Male,48208.42,50.62,Bangalore,20,269.23,Gold,1
C04251,45,Male,69736.84,93.26,Mumbai,21,175.85,Silver,0
C04252,37,Female,93544.79,42.59,Bangalore,18,387.72,Silver,0
C04253,37,Male,79910.53,88.6,Kolkata,23,255.41,Silver,1
C04254,24,Female,58370.88,64.02,Chennai,19,213.19,Gold,0
C04255,37,Male,73509.82,85.82,Kolkata,28,729.89,Silver,0
C04256,45,Female,71550.34,98.04,Delhi,22,184.7,Gold,0
C04257,26,Male,70131.75,37.35,Bangalore,14,291.22,Gold,0
C04258,49,Male,82239.07,85.52,Kolkata,31,69.95,Silver,1
C04259,34,Female,82089.55,31.82,Kolkata,17,425.43,Gold,0
C04260,26,Male,57456.83,39.06,Kolkata,16,271.76,Gold,0
C04261,44,Male,72837.58,43.93,Delhi,15,381.69,Silver,0
C04262,32,Male,52338.1,70.07,Delhi,21,205.67,Gold,1
C04263,42,Male,41538.55,60.66,Delhi,18,138.43,Gold,0
C04264,32,Male,54610.12,56.66,Kolkata,18,225.4,Silver,0
C04265,34,Female,58474.44,62.92,Chennai,16,434.55,Silver,1
C04266,39,Male,26768.38,71.83,Bangalore,23,357.72,Silver,1
C04267,37,Female,77206.65,73.36,Bangalore,13,138.36,Platinum,1
C04268,18,Male,10000.0,81.88,Delhi,21,58.04,Silver,0
C04269,23,Male,114296.34,,Kolkata,26,267.88,Silver,0
C04270,44,Female,90037.58,59.57,Chennai,12,409.24,Silver,1
C04271,33,Female,54779.83,49.58,Mumbai,31,224.15,Silver,0
C04272,29,Female,60188.53,,Delhi,19,407.63,Silver,0
C04273,21,Female,66059.44,37.11,Mumbai,23,312.7,Silver,0
C04274,24,Female,48216.79,46.43,Bangalore,19,475.28,Silver,0
C04275,18,Male,63852.38,79.99,Bangalore,20,232.13,Platinum,0
C04276,33,Female,57120.0,57.52,Chennai,17,294.0,Platinum,0
C04277,29,Female,58114.55,35.84,Chennai,24,234.48,Silver,0
C04278,25,Male,63629.22,,Mumbai,27,398.54,Platinum,0
C04279,34,Male,33729.44,60.97,Bangalore,21,359.08,Silver,0
C04280,38,Female,60791.39,82.84,Chennai,23,130.16,Gold,0
C04281,55,Female,63268.95,82.57,Chennai,22,369.22,Silver,0
C04282,19,Female,62576.99,62.22,Bangalore,30,151.1,Silver,0
C04283,46,Male,167050.15,100.0,Bangalore,23,208.88,Silver,0
C04284,44,Female,82757.16,57.9,Kolkata,29,374.57,Silver,0
C04285,27,Male,52926.95,57.23,Chennai,13,174.55,Gold,0
C04286,37,Male,64546.52,8.65,Mumbai,25,262.86,Silver,0
C04287,30,Male,85945.95,51.05,Delhi,26,375.94,Silver,0
C04288,36,Male,58412.48,77.04,Delhi,25,341.52,Platinum,1
C04289,50,Female,64289.27,91.28,Bangalore,15,335.67,Gold,0
C04290,41,Male,58072.31,43.4,Mumbai,20,379.18,Silver,1
C04291,40,Male,84747.4,69.25,Kolkata,25,430.7,Silver,0
C04292,30,Female,54845.51,80.94,Chennai,17,175.95,Platinum,0
C04293,20,Male,85667.09,,Kolkata,15,333.32,Silver,0
C04294,32,Female,57928.24,14.33,Mumbai,20,396.45,Gold,0
C04295,47,Male,42810.81,64.95,Kolkata,20,376.79,Gold,0
C04296,19,Female,73587.46,75.23,Bangalore,20,284.07,Silver,0
C04297,24,Male,53906.64,41.05,Delhi,22,278.29,Platinum,1
C04298,36,Male,72410.02,54.92,Bangalore,21,382.43,Silver,0
C04299,25,Female,10000.0,36.89,Chennai,19,321.4,Platinum,0
C04300,27,Male,60104.11,,Bangalore,23,409.41,Gold,0
C04301,30,Male,50807.89,80.54,Mumbai,21,310.99,Gold,0
C04302,21,Female,38734.83,59.93,Mumbai,21,262.64,Platinum,0
C04303,25,Male,,91.95,Chennai,21,123.65,Gold,0
C04304,42,Male,48525.94,77.15,Chennai,19,276.96,Gold,0
C04305,21,Female,59040.28,52.92,Delhi,25,176.9,Silver,1
C04306,19,Female,32653.47,58.34,Kolkata,19,117.05,Platinum,0
C04307,28,Female,66325.48,71.32,Delhi,19,213.45,Gold,0
C04308,42,Female,87324.3,79.34,Bangalore,26,370.31,Platinum,0
C04309,33,Female,65618.57,66.45,Kolkata,16,275.81,Platinum,0
C04310,30,Male,76179.77,82.11,Chennai,23,317.82,Silver,1
C04311,35,Female,81891.25,54.07,Mumbai,30,367.36,Silver,0
C04312,18,Male,84729.79,40.06,Bangalore,26,296.42,Platinum,0
C04313,39,Female,97402.77,58.7,Delhi,16,231.2,Gold,1
C04314,38,Male,50015.96,64.1,Chennai,12,255.39,Silver,0
C04315,30,Male,45630.32,35.97,Kolkata,18,377.24,Silver,0
C04316,45,Female,75669.31,33.27,Kolkata,26,297.38,Silver,1
C04317,23,Male,74165.32,68.95,Mumbai,15,50.0,Gold,0
C04318,46,Male,75513.51,51.87,Chennai,21,264.69,Gold,1
C04319,36,Female,97785.65,56.68,Chennai,26,353.17,Silver,1
C04320,31,Female,60227.4,52.81,Bangalore,26,318.29,Silver,0
C04321,34,Female,68523.13,,Bangalore,26,197.95,Gold,1
C04322,33,Female,40392.23,85.24,Kolkata,28,225.39,Platinum,0
C04323,47,Male,,35.25,Delhi,14,105.14,Silver,1
C04324,24,Male,53269.1,49.34,Kolkata,24,354.94,Platinum,0
C04325,27,Male,53835.68,77.0,Bangalore,14,362.18,Silver,1
C04326,45,Male,53065.0,72.04,Bangalore,18,286.66,Platinum,0
C04327,29,Male,47102.08,59.17,Bangalore,21,264.97,Gold,0
C04328,44,Male,45411.26,37.25,Kolkata,22,191.85,Platinum,1
C04329,51,Female,49525.91,46.35,Chennai,17,333.24,Gold,0
C04330,30,Male,32684.08,49.66,Delhi,25,135.78,Silver,0
C04331,41,Male,44293.64,65.54,Delhi,27,377.68,Platinum,0
C04332,23,Male,98979.26,94.07,Bangalore,28,357.92,Gold,0
C04333,42,Female,74713.1,46.26,Mumbai,23,416.82,Silver,0
C04334,36,Female,78518.08,39.48,Kolkata,23,305.03,Silver,1
C04335,39,Female,,57.83,Chennai,23,248.0,Silver,0
C04336,28,Female,96682.69,80.63,Bangalore,16,343.22,Gold,0
C04337,18,Male,24571.55,31.06,Mumbai,23,378.09,Gold,1
C04338,40,Male,35402.34,89.07,Bangalore,21,184.23,Gold,0
C04339,18,Male,43925.53,,Mumbai,25,293.08,Silver,0
C04340,31,Female,50605.4,45.31,Delhi,21,326.54,Silver,0
C04341,44,Male,53988.61,,Mumbai,26,348.13,Silver,0
C04342,36,Male,51060.45,74.13,Delhi,13,264.77,Silver,0
C04343,54,Male,,56.58,Delhi,29,363.1,Platinum,0
C04344,45,Female,60705.91,63.41,Kolkata,19,203.98,Platinum,0
C04345,28,Female,45543.3,41.98,Mumbai,21,501.8,Silver,0
C04346,35,Female,,53.62,Chennai,13,237.56,Gold,0
C04347,34,Male,40142.63,50.27,Chennai,25,340.78,Gold,0
C04348,19,Male,49015.23,57.99,Mumbai,26,244.75,Silver,1
C04349,25,Male,55058.41,46.61,Kolkata,15,309.8,Platinum,0
C04350,29,Male,,29.32,Chennai,29,192.08,Silver,0
C04351,18,Female,50183.87,100.0,Bangalore,22,407.56,Gold,0
C04352,35,Male,37380.25,32.73,Chennai,14,218.26,Gold,0
C04353,32,Female,57483.61,63.63,Kolkata,28,308.16,Silver,0
C04354,18,Male,38538.17,24.56,Delhi,14,293.61,Silver,0
C04355,39,Female,43021.91,20.06,Delhi,16,229.83,Silver,0
C04356,42,Male,33826.32,61.96,Delhi,14,50.0,Silver,0
C04357,37,Male,56929.99,63.49,Kolkata,23,405.94,Silver,0
C04358,31,Female,42671.04,85.23,Delhi,28,314.44,Platinum,0
C04359,40,Female,78135.69,67.99,Delhi,17,125.97,Gold,0
C04360,41,Male,68117.01,57.0,Kolkata,16,108.67,Platinum,0
C04361,38,Male,58602.96,41.01,Bangalore,20,267.79,Platinum,0
C04362,26,Male,44050.29,89.98,Chennai,30,291.75,Gold,1
C04363,37,Female,67610.41,78.58,Kolkata,18,278.5,Silver,0
C04364,46,Male,73814.02,35.07,Kolkata,19,444.39,Gold,0
C04365,29,Female,62853.77,60.76,Mumbai,18,133.04,Silver,0
C04366,55,Male,92074.04,62.88,Delhi,22,321.23,Silver,0
C04367,29,Male,69192.75,53.09,Bangalore,19,364.56,Gold,0
C04368,35,Male,78272.14,75.44,Mumbai,21,362.45,Gold,0
C04369,28,Male,62671.31,76.63,Bangalore,16,389.39,Silver,0
C04370,37,Female,73513.29,56.19,Delhi,17,311.69,Silver,1
C04371,18,Female,44064.38,,Delhi,21,324.61,Silver,0
C04372,29,Male,50832.03,89.98,Delhi,17,267.02,Gold,1
C04373,24,Male,66987.27,78.66,Chennai,23,149.04,Platinum,0
C04374,36,Male,66841.99,61.45,Bangalore,20,332.88,Gold,1
C04375,44,Female,70152.24,27.42,Bangalore,24,259.74,Platinum,0
C04376,41,Male,82007.86,66.88,Mumbai,15,225.6,Silver,0
C04377,18,Female,,73.96,Kolkata,19,337.25,Silver,0
C04378,55,Female,40510.95,4.91,Delhi,16,346.15,Gold,1
C04379,37,Female,64591.45,65.04,Delhi,27,229.43,Silver,0
C04380,27,Female,45512.73,51.67,Mumbai,21,325.0,Silver,0
C04381,36,Male,127555.36,55.58,Bangalore,15,291.88,Gold,1
C04382,36,Male,70314.39,41.85,Chennai,26,318.99,Platinum,0
C04383,28,Female,58433.38,57.04,Bangalore,26,425.36,Silver,0
C04384,36,Male,49690.61,87.84,Chennai,18,344.25,Platinum,0
C04385,28,Male,50396.75,51.07,Chennai,22,336.7,Gold,0
C04386,30,Male,60602.81,79.31,Bangalore,19,211.48,Silver,1
C04387,28,Female,62239.64,43.87,Delhi,14,225.57,Gold,0
C04388,20,Male,50866.02,,Chennai,16,348.16,Platinum,0
C04389,36,Male,54536.96,60.03,Mumbai,16,141.23,Gold,0
C04390,40,Male,86885.69,67.04,Mumbai,17,264.36,Gold,0
C04391,40,Male,87690.1,60.14,Chennai,20,223.67,Gold,0
C04392,43,Male,65040.68,72.83,Delhi,23,285.78,Gold,0
C04393,38,Male,33174.81,8.65,Chennai,16,278.44,Silver,1
C04394,29,Male,70770.06,31.6,Mumbai,22,313.06,Silver,0
C04395,43,Male,91085.65,68.34,Mumbai,12,346.51,Silver,0
C04396,21,Male,87395.62,19.13,Bangalore,18,396.66,Silver,1
C04397,25,Male,74688.52,49.39,Delhi,27,404.18,Platinum,0
C04398,25,Female,88448.46,58.91,Bangalore,19,276.29,Platinum,0
C04399,45,Male,61067.69,43.44,Kolkata,25,240.91,Silver,0
C04400,44,Female,72562.06,46.17,Chennai,15,221.22,Gold,0
C04401,39,Male,46384.49,65.43,Bangalore,19,267.76,Silver,1
C04402,45,Female,65845.31,80.19,Delhi,18,201.22,Gold,0
C04403,26,Female,86590.68,40.83,Chennai,27,346.97,Gold,1
C04404,38,Male,48211.53,48.5,Chennai,22,402.35,Silver,1
C04405,33,Female,42771.13,45.37,Chennai,26,147.54,Platinum,1
C04406,43,Female,61949.78,11.57,Chennai,22,300.95,Platinum,0
C04407,33,Female,55466.76,62.83,Chennai,26,455.6,Silver,0
C04408,31,Male,72982.95,78.69,Delhi,23,151.84,Gold,0
C04409,40,Female,50934.81,80.33,Kolkata,12,447.72,Silver,0
C04410,43,Female,94368.79,42.58,Mumbai,23,214.02,Silver,0
C04411,28,Male,34206.48,34.97,Kolkata,20,239.28,Platinum,1
C04412,34,Female,85074.7,60.43,Mumbai,20,361.76,Gold,0
C04413,24,Female,44703.02,76.59,Bangalore,24,350.76,Silver,0
C04414,18,Female,24080.35,63.1,Chennai,23,289.46,Gold,0
C04415,37,Male,64757.5,65.79,Bangalore,21,223.66,Platinum,0
C04416,41,Female,,82.84,Bangalore,20,175.61,Platinum,0
C04417,37,Male,37807.81,45.22,Mumbai,20,292.34,Silver,0
C04418,18,Female,26372.46,55.6,Delhi,13,278.77,Platinum,0
C04419,31,Female,59832.78,92.69,Chennai,13,220.77,Platinum,0
C04420,18,Female,79516.74,56.06,Bangalore,17,274.45,Gold,0
C04421,48,Female,71699.07,34.65,Kolkata,16,325.09,Silver,1
C04422,24,Male,61134.13,46.61,Chennai,25,406.99,Silver,1
C04423,47,Female,69576.95,41.24,Delhi,17,319.51,Silver,0
C04424,44,Male,,67.14,Chennai,22,282.44,Silver,0
C04425,25,Female,31405.52,42.08,Bangalore,23,217.66,Platinum,0
C04426,23,Male,31582.12,65.42,Kolkata,17,225.55,Platinum,0
C04427,38,Female,,45.28,Bangalore,19,321.64,Silver,1
C04428,26,Female,56786.93,17.53,Delhi,11,327.07,Gold,1
C04429,36,Male,77019.65,66.13,Mumbai,24,277.78,Gold,0
C04430,30,Male,75146.08,,Kolkata,13,390.51,Gold,1
C04431,18,Male,72102.66,70.36,Delhi,22,305.88,Silver,0
C04432,18,Male,54394.35,46.54,Delhi,19,251.36,Silver,0
C04433,37,Female,32386.96,44.41,Bangalore,16,234.5,Silver,0
C04434,29,Male,68241.42,68.03,Bangalore,18,227.79,Silver,0
C04435,29,Male,70503.39,90.38,Bangalore,15,348.0,Silver,0
C04436,41,Male,12229.37,60.22,Mumbai,11,237.87,Gold,0
C04437,46,Female,43313.24,68.49,Chennai,15,310.76,Silver,0
C04438,32,Female,46178.91,53.57,Chennai,22,215.15,Silver,0
C04439,31,Female,62367.0,29.13,Bangalore,28,283.3,Platinum,0
C04440,40,Female,43932.79,79.35,Bangalore,18,294.55,Gold,0
C04441,21,Male,59237.31,78.17,Mumbai,18,536.41,Gold,0
C04442,37,Female,,74.22,Chennai,14,169.29,Silver,0
C04443,40,Male,56817.01,56.36,Mumbai,19,380.87,Gold,0
C04444,41,Female,45672.11,71.94,Delhi,22,223.14,Silver,1
C04445,18,Male,47220.3,,Chennai,12,434.97,Gold,0
C04446,27,Male,38394.66,92.4,Bangalore,19,230.2,Silver,0
C04447,26,Male,,79.77,Kolkata,15,403.62,Gold,1
C04448,35,Male,71422.05,61.28,Delhi,18,322.17,Platinum,0
C04449,39,Male,44587.64,33.83,Kolkata,24,166.86,Silver,0
C04450,49,Female,90412.8,63.11,Mumbai,24,319.87,Silver,1
C04451,30,Male,53707.97,65.13,Mumbai,11,351.56,Silver,0
C04452,30,Male,90603.71,74.18,Mumbai,14,358.76,Gold,1
C04453,46,Male,47157.46,87.08,Bangalore,22,276.31,Silver,1
C04454,37,Male,19468.44,58.1,Mumbai,24,559.46,Platinum,0
C04455,47,Female,68043.96,100.0,Kolkata,21,494.61,Silver,0
C04456,37,Female,64970.9,24.81,Delhi,16,333.81,Silver,0
C04457,23,Male,60687.88,68.39,Bangalore,17,168.39,Gold,1
